file	line_no	token	prev_line	next_line	context
4_rellit/buddh/vinv16_u.txt	214	ḥ	kathaṃ ca bhikṣavaḥ amūḍhavinaya adhikaraṇaśamatho bhavati | kathaṃ ca punar ihaikeśām adhikaraṇānāṃ damaś ca bhavati śamaś ca vyupaśamaś ca yadutāmūḍhavinayenādhikaraṇaśamathena | yathāpitat sekatena bhikṣuṇā nagnenonmattakena kṣiptacittena vedanābhinunnena bahv aśrāmaṇakaṃ anānulomikam ācaritaṃ bhāṣitaṃ parākrāntam | lālā vāhitā | akṣiṇī saṃparivartite | mukhaṃ ca vibhaṇḍitam | asuptena supta iti ḥmatam | ḥ parair apravyāhṛtena pravyāhṛta iti ḥmatam | ḥ tena cāpareṇa samayena svacittaṃ pratilabham | tam enaṃ bhikṣavas tena vastunā ḥcodayanti | sa tena vastunāḥ codyamānaḥ saṃghād amūḍhavinayaṃ yācate | etat prakaraṇam bhikṣavo bhagavata ārocayanti | bhagavān āha | dadata yūyaṃ bhikṣavaḥ sekatasya bhikṣor amūḍhavinayam iti | yo vā punar anyo 'py evaṃjātīyaḥ evaṃ punar dātavyaḥ | śayanāsaprajñaptiṃ kṛtvā gaṇdīm ākoṭya pṛṣṭhavācikayā samanuyujya sarvasaṃghe saṃniṣaṇṇe saṃnipatite sekatena bhikṣuṇā ekāṃśam uttarāsaṅgaṃ kṛtvā yathāvṛddhikayā sāmīcīṃ kṛtvā utkuṭukena sthitvā idaṃ syād vacanīyam | śṛṇotu bhadantāḥ saṃgho mayā sekatena bhikṣuṇā nagnenonmattakena kṣiptacittena vedanābhinunnena bahv aśrāmaṇakam ḥanānulomikamḥ ācaritam bhāṣitaṃ parākrāntam | lālā vāhitā | akṣiṇī saṃparivartite | mukhaṃ ca vibhaṇḍitam | asuptena supta iti matam | parair apravyāhṛtena pravyāhṛta iti matam | tena ca mayāpareṇa samayena svacittaṃ pratilabdham | taṃ māṃ bhikṣavas tena vastunā codayanti | so 'haṃ tena vastunā codyamānaḥ saṃghād amūḍhavinayaṃ yāce | dadātu bhadantāḥ saṃgho me sekatasya bhikṣor amūḍhavinayam anukampām upādāya | evaṃ dvir apy evaṃ trir api | tataḥ paścād ekena bhikṣuṇā jñaptiṃ kṛtvā karma kartavyam | śṛṇotu bhadantāḥ saṃghaḥ | anena sekatena bhikṣuṇā nagnenonmattakena kṣiptacittena vedanābhinunnena bahv aśrāmaṇakam anānulomikam ācaritam bhāṣitaṃ parākrāntam | lālā vāhitā | akṣiṇī		saṃparivartite | mukhaṃ ca vibhaṇḍitam | asuptena supta iti matam | parair apravyāhṛtena pravyāhṛta iti matam | anena cāpareṇa samayena svacittaṃ pratilabdham | tam enaṃ bhikṣavas tena vastunā codayanti | so 'yaṃ tena vastunā codyamānaḥ saṃghād amūḍhavinayaṃ yācate | sacet saṃghasya prāptakālaṃ kṣametānujānīyāt saṃgho yat saṃghaḥ sekatasya bhikṣor amūḍhavinayaṃ dadyād ity eṣā jñaptiḥ | karma kartavyam | śṛṇotu bhadantāḥ saṃghaḥ | anena sekatena bhikṣuṇā nagnenonmattakena kṣiptacittena vedanābhinunnena bahv aśrāmaṇakam anānulomikam ācaritam | bhāṣitaṃ parākrāntam | lālā vāhitā | akṣiṇī saṃparivartite | mukhaṃ ca vibhaṇḍitam | asuptena supta iti matam | parair apravyāhṛtena pravyāhṛta iti matam | anena cāpareṇa samayena svacittaṃ pratilabdham | tam enaṃ bhikṣavas tena vastunā codayanti | so 'yaṃ tena vastunā codyamānaḥ saṃghād amūḍhavinayaṃ yācate | tat saṃghaḥ sekatasya bhikṣor amūḍhavinayaṃ dadāti | yeṣām āyuṣmatāṃ kṣamate sekatasya bhikṣor amūḍhavinayaṃ dātum | te tūṣṇīm | na kṣamate | bhāṣantām | ḥiyaṃ prathamā karmavācanā | evaṃ dvitīya tṛtīyā karmavācanā kartavyā | ḥ dattaḥ saṃghena sekatasya bhikṣor amūḍhavinayaḥ | kṣāntam anujñātaṃ saṃghena yasmāt tūṣṇīm | evam etad dhārayāmi
4_rellit/buddh/vinv16_u.txt	248	ḥ			yasmin bhikṣavaḥ āvāse eko bihikṣuḥ prativasati tatra na kalaho bhaṇḍanaṃ vigraho vivādaḥ | yasmin dvau tatrāpi na kalaho bhaṇḍanaṃ ḥvigrahoḥ vivādaḥ | ḥyasmin trayaḥ tatrāpi na kalaho bhaṇḍanaṃ vigraho vivādaḥ | ḥ yasmin tu catvāro bhikṣavaḥ prativasanti uttare vā tatra kalaho bhaṇḍanaṃ vigraho vivādaś ca | yathāpi bhikṣavaḥ
4_rellit/buddh/vinv16_u.txt	272	ḥ			|| ḥ kthaṃ miṇdakpatnī sā ekasyārthāya sthālīṃ sādhayati ṣatāni
4_rellit/buddh/vinv16_u.txt	288	ḥ			|| ḥ gamiṣyāmaḥ kasyārthāya | dṛśṭsmābhir yuṣmākaṃ saṃpattir yāvad vipattin na paśyāmas tāvad gacchāmaḥ ārya ||
4_rellit/buddh/vinv171u.txt	1945	ḥ		kathayati | kim atrādhastāc chilāputrakas tiṣṭhatīti | te pratyavekṣitum ārabdhāḥ | mallikāvṛntaṃ dṛṣṭvā te paraṃ vismayam āpannāḥ | aniruddho rātrau duḥkhaṃ suptaḥ | prabhātāyāṃ rajanyāṃ rājñābhihitam | kaccid aniruddhaḥ sukhaṃ supta iti | sa kathayati | deva na sukhaṃ supta iti | rājñābhihitam | kimartham | aniruddhaḥ kathayati | deva jvaragandhāni vastrāṇi prajñaptāni | puṣpāṇi cāvakīrṇāni | puṣpavṛntaiḥ kāyo drūyate | rājñā śayyākarmāntika āhūyoktaḥ | kimartham tvayā jvaragandhāni vastrāṇi prajñaptāni | śayyākarmāntikenābhihitam | mama bhāṇḍāgārikena anupradattāni | rājñā bhāṇḍāgārika āhūyoktaḥ | kimarthaṃ tvayā jvaragandhikāni vastrāṇy anupradattāni | sa kathayati | deva mama tantuvāyenānupradattāni | rājñā tantuvāya āhūyoktaḥ | kimarthaṃ tvayā jvaragandhikāni vastrāṇy anupradattāni | tantuvāyaḥ kathayati | deva vastre ūyamāne kiṃcic cheṣam | tan mayā jvaritena utam | rājā kathayati | kumāra kathaṃ tvayā vijñātam | sa kathayati | uṣṇasparśapratisaṃvedanāt | jvaragandhena ca | rājā paraṃ vismayam āpannaḥ kathayati | bhavanta aniruddho bhavati śākyasubhagaḥ | tato bhadrikena śākyarājenābhihitaḥ | yady ahaṃ pravrajāmi | devadattaḥ śākyānāṃ rājā bhaviṣyati | sa śākyānām anarthaṃ kariṣyati | yannu vayaṃ sarve saṃbhūya devadattaṃ protsāhayāma iti	droṇodanasya dvau putrau aniruddho mahānāmā ca | tayor mahānāmā kṛṣikarmāntānuṣṭhāne atyartham abhiyuktaḥ | aniruddhas tu upariprāsādatalagato niṣpuruṣeṇa tūryeṇa krīḍati ramate paricārayati | mahānāmā mātrā abhihitaḥ | putra rājñā ghaṇṭāvaghoṣaṇaṃ kāritaṃ śākyaiḥ kulaikikayā pravrajitavyam iti | sa tvaṃ pravraja | sa kathayati | nāhaṃ pravrajāmi | yas te priyaḥ putraḥ sukhāsīnas tiṣṭhati taṃ pravrājaya | putra puṇyamaheśākhyo 'sau satvo | mā tena saha spardhāṃ kuru | amba tvaṃ tasyābhiprasannā yenāsau puṇyamaheśākhyaḥ | adya tasyāmba mā kiṃcit preṣaya | jñāsyāmi kiṃ puṇyamaheśākhyo na veti | putra evaṃ bhavatu | pratyakṣīkaromi | tayā riktapiṭharikābhi ḥ peṭakaṃ pūrayitvā śuklena vastreṇa ācchādya mudrālakṣitaṃ kṛtvā preṣyadārikāyā haste preṣitaḥ | sandiṣṭā | yadi pṛcchet kim atreti | vaktavyaṃ na kiṃcid iti | sā tam ādāya saṃprasthitā | śakrasya devendrasya adhastāj jñānadarśanaṃ pravartate | sa saṃlakṣayati | yena nāma upāriṣṭaḥ pratyekabuddhaḥ piṇḍakena pratipāditaḥ | tasyādya kathaṃ bhojanena vighāto bhaviṣyatīti | bhojanopasaṃhāro 'sya kartavya iti | tenāsau peṭako nānāsūpikarasavyañjanopetasyāhārasya pūritaḥ | yāvad asau dārikā tam ādāya aniruddhasya sakāśaṃ gatā | tadā tenoktā dārikā | kim atreti | sā kathayati | kumāra na kiṃcid iti | aniruddhaḥ saṃlakṣayati | priyo 'haṃ mātuḥ | kim asau riktaṃ preṣayiṣyatīti | nūnam atra nāma nakiṃcid bhojanaṃ prakṣiptam | paśyāmi tāvad iti samudghāṭitam | sarvaṃ tad udyānam anekopakaraṇasurabhigandhasaṃpūrṇaṃ vyavasthitam | ghrātvā aniruddhaḥ paraṃ vismayam upagataḥ | mātṛbhakto 'sau | tena mātur agrapiṇḍapātaḥ preṣitaḥ | sandiṣṭaṃ ca amba pratidivasam īdṛśaṃ nakiṃcinnāma bhojanaṃ preṣayitum arhasīti | sāpi dṛṣṭvā paraṃ vismayam upagatā | tayā mahānāmno darśitam | putra dṛṣṭaṃ te | amba dṛṣṭam | tan na tvaṃ mayā pūrvam evoktaḥ puṇyamaheśākhyas sa satvamanuṣyasubhagaḥ | mā tena saha spardhāṃ kuruṣveti | sa kathayati | amba puṇyamaheśākhyo vā bhavatu mā vā | nāhaṃ pravrajāmīti | yataś ca mahānāmā sarvāvasthaṃ nādhivāsitavān pravrajyāṃ | tatas tayā aniruddho 'bhihitaḥ | putra rājñā ghaṇṭāvaghoṣaṇaṃ kāritam | śākyaiḥ kulaikikayā pravrajitavyam iti | sa tvaṃ kiṃ pravrajasi | āhosvid gṛhe tiṣṭhasīti | sa kathayati | amba pravrajyāyāṃ ko 'nuśaṃasaḥ | ka ādīnavaḥ | gṛhāvāse ko 'nuśaṃsaḥ | ka ādīnavaḥ | putra pravrajyā saṃpadyamānā nirvāṇāvāhikā bhavati | vipadyamānā devamanuṣyāvāhikā bhavati | gṛhāvāsaḥ samyakpratipālyamāno devamanuṣyāvāhakaḥ | apratipālyamāno narakatiryakpretāvāhakaḥ | amba yaḥ pravrajyāyām ādīnavaḥ | sa gṛhāvāse anuśaṃsaḥ | tasmād alaṃ gṛhāvāsena | anujānīhi | pravrajāmīti | sā kathayati | putra śobhanam | evaṃ kuru | aniruddhasya bhadrikaḥ śākyarājo vayasyakaḥ | sa tasya sakāśaṃ gataḥ | tena khalu samayena bhadrikaḥ śākyarājo vīṇāṃ sārayati | tasya vīṇāṃ sārayataḥ tantrī cchinnā | svaraḥ svarāntaraṃ gataḥ | aniruddho vīṇāyāṃ kṛtāvī | tena yathānusvaraṃ nimittam udgṛhītam | sa dvāre sthitvā dauvārikaṃ puruṣam āmantrayate | gaccha bhoḥ puruṣa | bhadrikasya rājño nivedaya aniruddho dvāre tiṣṭhati devaṃ draṣṭukāma iti | dauvārikeṇa gatvā bhadrikasya śākyarājasya niveditam | deva aniruddho dvāre tiṣṭhati devaṃ draṣṭukāma iti | sa kathayati | praviśatu bhavān aniruddhaḥ | ko bhavantam aniruddhaṃ vārayati | sa praviṣṭaḥ | rājñā pariṣvajya niṣāditaḥ | uktaś ca kiyac ciraṃ tavāgatasyeti | sa kathayati | yadā tava vīṇāṃ sārayatas tantrī chinnā | svaro svarāntaraṃ gata iti | sa paraṃ vismayam āpannaḥ kathayati | vīṇāyāṃ bhavān kṛtāvī | bhadrikaḥ śākyarājaḥ kathayati | kumāra kim āgamanaprayojanam | aniruddhaḥ kathayati | deva rājñā śuddhodanena ghaṇṭāvaghoṣaṇaṃ kāritam | śākyaiḥ kulaikikayā pravrajitavyam iti | tad avalokito bhava | pravrajāmiti | rājā kathayati | yady evam aham api pravrajāmīti | saṃpradhārayāveti | adya tvam ihaiva vāsam upagaccha | sa ihaiva vāsam upagataḥ | śayyākarmāntikena śāyyāyāṃ jvaragandhikāni vastrāṇy ācchāditāni | puṣpāṇi cāvakīrṇāni | aniruddhaḥ śayyāniṣaṇṇaḥ | tasya mallikāvṛntam adhastād avasthitam | sa sparśapratisaṃvedī
4_rellit/buddh/vinv_06u.txt	2259	ḥ			ḥ paścimaḥ kṛtaḥ
4_rellit/buddh/vinv_06u.txt	2615	ḥ			ḥ sarpadāso maharddhikaḥ
5_poetry/5_subhas/msubhs_u.txt	20917	ḥ			ārūḍhasya citāṃ kṛtānumaraṇodyogapriyāliṅganaṃ puṇḍrekṣudravapānamulbaṇamahāmohapraluptasmṛte ḥ |
5_poetry/5_subhas/msubhs_u.txt	22397	ḥ			āsīdāsīmabhūmīvalayamalayajālepanepathyakīrti ḥ saptākūpārapārīsadanajanaghanodgītacāpapratāp aḥ |
5_poetry/5_subhas/msubhs_u.txt	28023	ḥ			unmīlallīlanīlotpaladaladalanāmodamedasvipūra | kroḍakrīḍadvijālīgarududitamarutsphālavācālavīci ḥ |
5_poetry/5_subhas/msubhs_u.txt	37655	ḥ			kāṃściccāṭuvacaḥśatairnijasutāpremātirekai ḥ parān anyān vakraravākramairdhanavataḥ prāpayya gehaṃ nijam |
5_poetry/5_subhas/msubhs_u.txt	37853	ḥ			tānyevāsya dhanuḥśramapraśamanaṃ kurvanti sītāpateḥ krīḍācāmaraḍambarānukṛtibhirlolāyamānai ḥ kacaiḥ ||
5_poetry/5_subhas/msubhs_u.txt	38717	ḥ			kiṃ cāṣāḍhagireranaṅgavijayaprastāvanāpaṇḍita ḥ svairaṃ sarpati bālacandanalatālīlāsakho mārutaḥ ||
1_veda/2_bra/gopbra_u.txt	7387	v			yad v eva maitrāvaruṇāni śaṃsati prati vāṃ sūra udite vidhema namobhir mitrāvaruṇota havyaiḥ uta vām uṣaso budhi sākaṃ sūryasya raśmibhiḥ ity ṛcābhyanūktam
1_veda/2_bra/gopbra_u.txt	7423	v			yad v evaindrāṇi sūryanyaṅgāni śaṃsati indra piba pratikāmaṃ sutasya prātaḥsāvas tava hi pūrvapītiḥ ity ṛcābhyanūktam
1_veda/2_bra/gopbra_u.txt	7455	v			yad v evaindrāgnāni śaṃsati prātaryāvabhir ā gataṃ devebhir jenyāvasū indrāgnī somapītaye ity ṛcābhyanūktam
1_veda/2_bra/gopbra_u.txt	7809	v			yad v eva niṣkevalyāny ekaṃ ha vā agre savanam āsīt prātaḥsavanam eva
1_veda/2_bra/gopbra_u.txt	7817	v			yad v eva niṣkevalyāni yā ha vai devatāḥ prātaḥsavane hotā śaṃsati tāḥ śastvā hotrāśaṃsino 'nuśaṃsanti maitrāvaruṇaṃ tṛcaṃ prauge hotā śaṃsati
1_veda/2_bra/gopbra_u.txt	7837	v			yad v eva niṣkevalyāni yaded adevīr asahiṣṭa māyā athābhavat kevalaḥ somo asya ity ṛcābhyanūktam
1_veda/2_bra/gopbra_u.txt	9391	v			yad v eva kadvantaḥ
1_veda/2_bra/gopbra_u.txt	9397	v			yad v eva kadvantaḥ
1_veda/2_bra/gopbra_u.txt	9403	v			yad v eva kadvantaḥ
1_veda/2_bra/gopbra_u.txt	9443	v			yad v evaināḥ śaṃsantīndramevaitābhir nirhvayante yatharṣabhaṃ vāśitāyai ||
1_veda/2_bra/gopbra_u.txt	9703	v			yad v eva śilpāny ātmasaṃskṛtir vai śilpāni
1_veda/2_bra/gopbra_u.txt	9779	v			yad v evātimarśam ātmā vai bṛhatī
1_veda/2_bra/gopbra_u.txt	9797	v			yad v evātimarśam ātmā vai bṛhatī
1_veda/2_bra/gopbra_u.txt	9815	v			yad v evātimarśam ātmā vai bṛhatī
1_veda/2_bra/gopbra_u.txt	10193	v			yad v evaitaśapralāpo 'yātayāmā vā akṣitir aitaśapralāpaḥ
1_veda/2_bra/gopbra_u.txt	10473	v			yad v evaināḥ saṃśaṃsati yan nābhānediṣṭho vālakhilyo vṛṣākapir evayāmarud etāni vā atrokthāni bhavanti tasmān na saṃśaṃsati
1_veda/2_bra/kausibru.txt	477	v			yad v eva vatsam spṛśati |
1_veda/2_bra/kausibru.txt	505	v			yad v eva punaḥ punar nirmanthate |
1_veda/2_bra/kausibru.txt	691	v			yad v eva etad ubhaye dyur agnihotram ahūyata |
1_veda/2_bra/kausibru.txt	827	v			yad v eva triḥ prathamām triru uttamām |
1_veda/2_bra/kausibru.txt	919	v			yad v eva vācā anvāha vācā yajati |
1_veda/2_bra/kausibru.txt	3149	v			yad v eva śamyvantam bhavati |
1_veda/2_bra/kausibru.txt	3355	v			yad v eva somam santam viṣṇur iti yajati |
1_veda/2_bra/kausibru.txt	3777	v			yad v eva viparyasyati grīvāṇām sthemne |
1_veda/2_bra/kausibru.txt	3999	v			yad v eva triḥ prathamām trir uttamām |
1_veda/2_bra/kausibru.txt	5203	v			yad v eva udite anyam anudite anyam juhvati |
1_veda/2_bra/kausibru.txt	5909	v			yad v eva vigṛhṇāti |
1_veda/2_bra/kausibru.txt	6153	v			yad v eva ekaviṃśatiḥ |
1_veda/2_bra/kausibru.txt	7389	v			yathā stutam v anuśastam bhavati iti |
1_veda/2_bra/kausibru.txt	9143	v			yad v eva etās tantryās triṣṭubha uktha pratipado ahar ahaḥ śasyante |
1_veda/2_bra/kausibru.txt	9147	v			yad v eva eṣā tantryā gāyatry ahar ahaḥ surūpa kṛtnuḥ śasyate |
1_veda/2_bra/kausibru.txt	9151	v			yad v eva eṣa ṣaḍ ahaḥ punaḥ punaḥ abhiplavate |
1_veda/2_bra/kausibru.txt	9967	v			yad v eva enā na antarayanti |
1_veda/2_bra/kausibru.txt	9977	v			yad v eva enān na antarayanti |
1_veda/2_bra/kausibru.txt	9991	v			tasmād v aikāhikībhir eva yajeyuḥ |
1_veda/2_bra/kausibru.txt	13035	v			tasmād v apy etarhy uṣṇīṣy eva grāvṇo abhiṣṭauti |
1_veda/2_bra/pncvbr1u.txt	785	v			tad v āhur yan madhyata upayanty ardham annādyasyāpnuvanty ardhaṃ sambaṭ kurvantīty upariṣṭād eva saṃvvatsarasyopetyaṃ saṃvvatsare vā annaṃ sarvaṃ pacyate
1_veda/2_bra/pncvbr1u.txt	815	v			tad v āhur yat samau bhavata ekavīryau tarhi bhavata iti pañcadaśasaptadaśāv eva kāryau sācīva vai vayaḥ pakṣau kṛtvāpatīyaḥ patati
1_veda/2_bra/pncvbr1u.txt	1083	v			tasmād v adakṣiṇīyāti hi sā yajñam aricyatātiriktasya dakṣiṇā syāt salomatvāya ṣoḍaśinaḥ stotredeyātirikto vai ṣoḍaśy atirikta evātiriktāṃ dadāti
1_veda/2_bra/pncvbr1u.txt	4383	v			yāvaty anuṣṭup tāvatīṃ vācaṃ sampādya vibrūyus tad v anatiriktaṃ svasyo caiva yajñasyāriṣṭyai
1_veda/2_bra/pncvbr2u.txt	785	v			tad v āhur yan madhyata upayanty ardham annādyasyāpnuvanty ardham sambaṭ kurvantīty upariṣṭād eva samvvatsarasyopetyam samvvatsare vā annam sarvaṃ pacyate
1_veda/2_bra/pncvbr2u.txt	815	v			tad v āhur yat samau bhavata ekavīryau tarhi bhavata iti pañcadaśasaptadaśāv eva kāryau sācīva vai vayaḥ pakṣau krtvāpatīyaḥ patati
1_veda/2_bra/pncvbr2u.txt	1083	v			tasmād v adakṣiṇīyāti hi sā yajñam aricyatātiriktasya dakṣiṇā syāt salomatvāya ṣoḍaśinaḥ stotredeyātirikto vai ṣoḍaśy atirikta evātiriktāṃ dadāti
1_veda/2_bra/pncvbr2u.txt	4383	v			yāvaty anuṣṭup tāvatīṃ vācaṃ sampādya vibrūyus tad v anatiriktaṃ svasyo caiva yajñasyāriṣṭyai
1_veda/2_bra/satapath/sb_07_u.txt	1885	v			svayamātṛṇā prāṇaḥ svayamātṛṇānabhinihito v ai puruṣo 'nnena ca prāṇena ca
1_veda/2_bra/satapath/sb_08_u.txt	1275	v			ojastriṇava iti | ya eva triṇava stomastaṃ tadupadadhāti tadyattamāhauja iti v | jro vā
1_veda/4_upa/brup___u.txt	369	v			yad v eva samaḥ pluṣiṇā samo maśakena samo nāgena sama ebhis tribhir lokaiḥ samo 'nena sarveṇa tasmād v eva sāma |
1_veda/4_upa/brup___u.txt	369	v			yad v eva samaḥ pluṣiṇā samo maśakena samo nāgena sama ebhis tribhir lokaiḥ samo 'nena sarveṇa tasmād v eva sāma |
1_veda/4_upa/brup___u.txt	4427	v			evaṃ v eṣā gāyatry adhyātmaṃ pratiṣṭhitā |
1_veda/4_upa/chup___u.txt	2107	v			tam u ha paraḥ pratyuvāca kam v ara enam etat santaṃ sayugvānam iva raikvam āttha iti |
1_veda/4_upa/chup___u.txt	3511	v			yad v avijñātam ivābhūd ity etāsām eva devatānāṃ samāsa iti tad vidāṃ cakruḥ |
1_veda/4_upa/isup___u.txt	17	v			tad ejati tan naijati tad dūre tad v antike |
1_veda/5_vedang/1_srauta/asvss_u.txt	3011	v			ghṛta āhavano ghṛta pṛṣṭho agnir ghṛte śrito ghṛtam v asya dhāma | ghṛta pruṣas tvā harito vahantu ghṛtam piban yajasi deva devān iti purastāt | uru viṣṇo vikramasva uru kṣayāya nas kṛdhi | ghṛtam ghṛta yone piba pra pra yajña patim tira ity upariṣṭāt | anyatarataś ced agnā viṣṇū mahi dhāma priyam vām ity upāṃśv eva |
1_veda/5_vedang/1_srauta/asvss_u.txt	3787	v			atha brāhmaṇācchaṃsino abhrātṛvyo anā tvam mām te amājuro yathā evā hy asi vīrayur evā hy asya sūnṛtā tam te madam gṛṇīmasi tām v abhi pra gāyata vayam u tvām apūrvya |
1_veda/5_vedang/1_srauta/sankhssu.txt	6087	v			tam te madam tm v abhi pra gāyata iti stotriya anurūpau |
1_veda/5_vedang/1_srauta/sankhssu.txt	6097	v			indrāya sāma gāyata tam v abhi pra gāyata iti stotriya anurūpau |
1_veda/5_vedang/1_srauta/sankhssu.txt	10369	v			ud in v asya ricyata iti pañca |
1_veda/5_vedang/1_srauta/sankhssu.txt	10441	v			tam v abhi pra gāyata iti catvāri |
4_rellit/buddh/udanav_u.txt	3657	v			anihsṛtān | bhavā | sarvāṃs | tān | vadāmi | sadā | v | aham ||
4_rellit/buddh/vinsutru.txt	12080	v			na sthalikāyāḥ saṃkaṭasaṃbādhaprāptā v anāpattiḥ
4_rellit/vaisn/vaimp__u.txt	8011	v			sa tv eva nityaṃ sakalās sva mūrtayas su ratās v anantāḥ
4_rellit/vaisn/vaimp__u.txt	8483	v			āśās samastāḥ prataran v antas tās tā vased yā kamalā samastā
5_poetry/4_narr/brkas_pu.txt	5639	v			vayam eva v | isaṃ pūrvaṃ | pibāmaḥ kalpyatām iti ||
5_poetry/4_narr/sokss_pu.txt	57459	v			tadannaṃ v ividhaṃ divyaṃ papau śītācchamambu ca ||
1_veda/2_bra/satapath/sb_04_u.txt	2309	i			kriyate sa juhotyagnā i patnīvnniti vṛṣā vā agniryoṣā patnī
1_veda/2_bra/satapath/sb_08_u.txt	1359	i			i bhūtāni pāpmano mṛtyoraspṛṇodyadaspṛṇottasmātspṛtastathaivaitadyajamāno
1_veda/5_vedang/1_srauta/sankhssu.txt	6293	i			vi i i ayam idam modaiva iti prtigṛṇāti |
1_veda/5_vedang/1_srauta/sankhssu.txt	6293	i			vi i i ayam idam modaiva iti prtigṛṇāti |
3_purana/agp_bi_u.txt	24088	i			i sūkṣmo dakṣanetre syādī trimūrtistu vāmake |
3_purana/agp_bi_u.txt	24221	i			ā vedinī i rūpī vai śāntirmūrtiḥ kalākulā ||
3_purana/agp_bi_u.txt	47015	i		o au aṃ aḥ | ka kha ga gha ṅa ca cha ja jha ña ṭa ṭha ḍa ḍha ṇa ta	oṃ chaṃ nityaklinne madadrave oṃ oṃ | a ā i ī u ū ṛ ṝ ḷ ḹ e ai
3_purana/agp_bi_u.txt	50857	i		nama jha bha ña gha dha ṣa ja va ga ḍa da śa kha pha cha ṭha tha ca ṭa ta	a i u ṇa ṛ ḷ ka e ṅa ai au ca ha ya va ra ṭa ṇa na ña ma ṅa ṇa
3_purana/agp_bi_u.txt	50894	i			prakṛtirno aho ehi a avehi i indrakaṃ ||
3_purana/agp_bi_u.txt	51771	i			uttama i vahi mahi bhūvādyā dhātavaḥ smṛtāḥ |
3_purana/garup1_u.txt	2885	i			a ā nyasettu pādāgre i ī gulaphe 'tha jānuni |
4_rellit/buddh/srabhu_u.txt	1216	i			i |
4_rellit/buddh/srabhu_u.txt	1222	i			i |
4_rellit/buddh/srabhu_u.txt	1228	i			i |
4_rellit/buddh/srabhu_u.txt	1234	i			i |
4_rellit/buddh/srabhu_u.txt	2392	i			ḥ i
4_rellit/buddh/vimkn_u.txt	576	i			santi saṃkṣiptasaṃsāravainayikāḥ | tatrācintyavimokṣapratiṣṭhito bodhisatvo 'pramāṇasaṃsāravainayikānāṃ satvānāṃ vainayikavaśam upādāya saptarātraṃ kalpam atikrāntam ādarśayet | saṃkṣiptasaṃsāravainayikānāṃ satvānāṃ vainayikavaśam upādāya kalpaṃ saptarātram atikrāntam ādarśayet | tatrāpramāṇasaṃsāravineyāḥ satvāḥ saptarātraṃ kalpam atikrāntaṃ saṃjānīran i saṃkṣiptasaṃsāravineyāḥ satvāḥ kalpaṃ saptarātram atikrāntaṃ saṃjānīran |
4_rellit/buddh/vinv01_u.txt	419	i			|| i | i || ādvayānāṃ trimalaprahīṇānāṃ tridamathavastukuśalānāṃ vidyātrayoddyotakarāṇāṃ śikṣātraya
4_rellit/buddh/vinv01_u.txt	419	i			|| i | i || ādvayānāṃ trimalaprahīṇānāṃ tridamathavastukuśalānāṃ vidyātrayoddyotakarāṇāṃ śikṣātraya
4_rellit/buddh/vinv08_u.txt	203	i			i | yathāpi tad bhikṣur āstīrṇakaṭhinād āvāsād akṛtacīvaro 'niṣṭhitacīvaraḥ vicikitsāsantati deśānuprekṣī bahiḥsīmāṃ prakrāmati kin nu pratyeṣyāmi āhosvin na pratyeṣyāmīti tasyaivaṃ bhavati na haiva pratyeṣyāmy api tu cīvaraṃ kariṣyāmīti tasyaiva niṣṭhāpanāntikaḥ kaṭhinoddhāraḥ ||
4_rellit/buddh/vinv_06u.txt	2007	i			kaccid dhanaṃ vā dhānyaṃ | i || maḥ
4_rellit/buddh/vinv_06u.txt	2235	i			tasmād vimukhak || ṃ | ī || i
4_rellit/buddh/vinv_06u.txt	2607	i			akhil || i | o || ṃ ||
4_rellit/saiva/kubjt_pu.txt	269	i			bindurūpāvadhūtārdhacandrākṛtis tvaṃ trikoṇā a u ma kāra i kāra
4_rellit/saiva/kubjt_pu.txt	1981	i			i u madhyena sambhinnam aḥ au madhya m alaṅkṛtam |
4_rellit/saiva/kubjt_pu.txt	7547	i			māyādevī i jihvā tu a vāg vāgeśvarī matā ||
4_rellit/saiva/kubjt_pu.txt	7801	i			aiṃ haḥ a paramānande haḥ ā siddhidānandane haḥ i parāpare hrūṃ phreṃ phaṭ kṣaḥ ī śrīkulāmbike ||
4_rellit/saiva/kubjt_pu.txt	7871	i			ana aiṃ | ā tha hrīṃ | i ṛ a | ī ṛ gho | u ḷ re | ū ḹ hrīṃ |
4_rellit/saiva/kubjt_pu.txt	7877	i			ka gha pe | kha ṅa hsauṃ | ga i gho | gha a ra | ṅa va mu |
4_rellit/saiva/kubjt_pu.txt	9547	i			sa ānandāvali i pracaṇḍa iḍācāra bhairava
4_rellit/saiva/kubjt_pu.txt	9769	i			sa sarvadevatāvali i mahānādavīra
4_rellit/saiva/kubjt_pu.txt	10883	i			ī trimūrtir vāmacakṣuṣi i sūkṣma dakṣacakṣugaḥ ||
4_rellit/saiva/kubjt_pu.txt	10925	i			māyā devī i jihvā tu jihvā devyā virājate |
4_rellit/saiva/malinivu.txt	1417	i			i ī netradvaye dattvā u ū karṇadvaye nyaset
4_rellit/saiva/sivsutru.txt	671	i			a i u ṛ ḷ vinyāsaiḥ kādimāntaṃ ca vācakam ||
4_rellit/vaisn/hbhvil_u.txt	13391	i			tatkṛpāpekṣako nityam i ty ātmānaṃ samarpayet ||
4_rellit/vaisn/ss2_bhgu.txt	3219	i			ity āha | i
