file	original_line_no	category	rule	token	occurrence_count	before	after
1_veda/2_bra/satapath/sb_01_u.txt	453	standalone_consonant	delete_non_whitelisted_standalone_consonant	y	1	manurāvaṃ nveva vedāveti tau hāgatyocaturmano y	manurāvaṃ nveva vedāveti tau hāgatyocaturmano
1_veda/2_bra/satapath/sb_01_u.txt	2809	standalone_consonant	delete_non_whitelisted_standalone_consonant	h	1	pañca mametīndro 'bravīt | tata itare mithunaṃ nāvindanno h	pañca mametīndro 'bravīt | tata itare mithunaṃ nāvindanno
1_veda/2_bra/satapath/sb_02_u.txt	2153	standalone_consonant	delete_non_whitelisted_standalone_consonant	d	1	saṃnayatyeṣa vai somo rājā d	saṃnayatyeṣa vai somo rājā
1_veda/2_bra/satapath/sb_04_u.txt	3901	standalone_consonant	delete_non_whitelisted_standalone_consonant	k	1	yasminnardhe yajante ye tathā k	yasminnardhe yajante ye tathā
1_veda/2_bra/satapath/sb_06_u.txt	515	standalone_consonant	delete_non_whitelisted_standalone_consonant	p	1	ta ete sarve paśavo yadagniḥ | tasmādagnau paśavo ramante p | sminnagnirādhīyate	ta ete sarve paśavo yadagniḥ | tasmādagnau paśavo ramante  | sminnagnirādhīyate
1_veda/2_bra/satapath/sb_08_u.txt	1815	standalone_consonant	delete_non_whitelisted_standalone_consonant	p	1	ācaccanda ityannaṃ vā ācaccando manaścanda iti p rajāpatirvai manaścando	ācaccanda ityannaṃ vā ācaccando manaścanda iti  rajāpatirvai manaścando
1_veda/2_bra/satapath/sb_10_u.txt	21	standalone_consonant	delete_non_whitelisted_standalone_consonant	t	1	me'mutraikaṃ tadāhariṣyāmītyevaṃ t	me'mutraikaṃ tadāhariṣyāmītyevaṃ
1_veda/4_upa/brup___u.txt	1337	english_editorial	english_marker	\b(?:add|adds|omits|reads)\b	1	sa yathā kumāro add | vā mahārājo vā mahābrāhmaṇo vātighnīm ānandasya gatvā śayīta |	sa yathā kumāro  | vā mahārājo vā mahābrāhmaṇo vātighnīm ānandasya gatvā śayīta |
1_veda/4_upa/brup___u.txt	2833	english_editorial	english_marker	\b(?:add|adds|omits|reads)\b	1	etāny aṣṭāv āyatanāny aṣṭau lokā add | aṣṭau devā aṣṭau puruṣāḥ |	etāny aṣṭāv āyatanāny aṣṭau lokā  | aṣṭau devā aṣṭau puruṣāḥ |
1_veda/4_upa/brup___u.txt	3283	english_editorial	english_marker	\b(?:add|adds|omits|reads)\b	1	sa hi svapno bhūtvemaṃ lokam atikrāmati add | mṛtyo rūpāṇi ||	sa hi svapno bhūtvemaṃ lokam atikrāmati  | mṛtyo rūpāṇi ||
1_veda/5_vedang/1_srauta/vaitss_u.txt	177	standalone_consonant	delete_non_whitelisted_standalone_consonant	g	1	yadaiva kadā cid ādadhyāc chraddhā tvevainaṃ nātīyāt || g nvevainaṃ	yadaiva kadā cid ādadhyāc chraddhā tvevainaṃ nātīyāt ||  nvevainaṃ
1_veda/5_vedang/1_srauta/vaitss_u.txt	221	standalone_consonant	delete_non_whitelisted_standalone_consonant	g	1	agniṃ tvāhur vaiśvānaraṃ sadanān pradahan nv agāḥ | sa no devatrādhi brūhi mā riṣāmā vayaṃ tava ity aśvaṃ śamayitvā yad akrandaḥ ity upākurute || g pradahan nv agāḥ | v pradahanvagāḥ	agniṃ tvāhur vaiśvānaraṃ sadanān pradahan nv agāḥ | sa no devatrādhi brūhi mā riṣāmā vayaṃ tava ity aśvaṃ śamayitvā yad akrandaḥ ity upākurute ||  pradahan nv agāḥ |  pradahanvagāḥ
1_veda/5_vedang/1_srauta/vaitss_u.txt	221	standalone_consonant	delete_non_whitelisted_standalone_consonant	v	1	agniṃ tvāhur vaiśvānaraṃ sadanān pradahan nv agāḥ | sa no devatrādhi brūhi mā riṣāmā vayaṃ tava ity aśvaṃ śamayitvā yad akrandaḥ ity upākurute || g pradahan nv agāḥ | v pradahanvagāḥ	agniṃ tvāhur vaiśvānaraṃ sadanān pradahan nv agāḥ | sa no devatrādhi brūhi mā riṣāmā vayaṃ tava ity aśvaṃ śamayitvā yad akrandaḥ ity upākurute ||  pradahan nv agāḥ |  pradahanvagāḥ
1_veda/5_vedang/1_srauta/vaitss_u.txt	279	standalone_consonant	delete_non_whitelisted_standalone_consonant	g	1	saptarṣīn iti sruvaṃ srucaṃ ca pratapati || pratitapati g	saptarṣīn iti sruvaṃ srucaṃ ca pratapati || pratitapati
1_veda/5_vedang/2_grhya/jaimigsu.txt	19	standalone_consonant	delete_non_whitelisted_standalone_consonant	d	1	d daśe viśvāya sūryaṃ svāhā ||	 daśe viśvāya sūryaṃ svāhā ||
2_epic/mbh/mbh_02_u.txt	16273	english_editorial	english_marker	\b(?:add|adds|omits|reads)\b	1	śakune hanta divyāno glaga reads ha mānau sahasraśaḥ	śakune hanta divyāno glaga  ha mānau sahasraśaḥ
2_epic/mbh/ext/hv_apppu.txt	16895	standalone_consonant	delete_non_whitelisted_standalone_consonant	k	1	k | rtavarmā ca daṃṣṭre dve vicakṣur arimardanaḥ ||	 | rtavarmā ca daṃṣṭre dve vicakṣur arimardanaḥ ||
2_epic/mbh/ext/hv_apppu.txt	29879	english_editorial	harivamsa_printed_note	has printed	1	k | pāda b has printed nārāyaṇi namo 'stute
6_sastra/4_dharma/sutra/baudhd_u.txt	1933	english_editorial	siglum_adds_or_omits	\b(?:k|ch) (?:adds|omits)\b	5	om k omits om atharvāṅgirasas tarpayāmi | om k omits om itihāsa | purāṇānitarpayāmi | oṃ k omits oṃ sarva | vedāṃs tarpayāmi | oṃ k omits oṃ sarva | deva | janāṃs tarpayāmi | oṃ k omits oṃ sarva | bhūtānitarpayāmi iti ||	om  om atharvāṅgirasas tarpayāmi | om  om itihāsa | purāṇānitarpayāmi | oṃ  oṃ sarva | vedāṃs tarpayāmi | oṃ  oṃ sarva | deva | janāṃs tarpayāmi | oṃ  oṃ sarva | bhūtānitarpayāmi iti ||
6_sastra/4_dharma/sutra/baudhd_u.txt	1935	english_editorial	siglum_adds_or_omits	\b(?:k|ch) (?:adds|omits)\b	5	atha prācīnāvīti || oṃ k omits oṃ pitāmahān svadhā namas tarpayāmi | oṃ k omits oṃ prapitāmahān svadhā namas tarpayāmi || oṃ k omits oṃ pitāmahīḥ svadhā namas tarpayāmi | oṃ k omits oṃ prapitāmahīḥ svadhā namas tarpayāmi | oṃ k omits oṃ mātāmahān svadhā	atha prācīnāvīti || oṃ  oṃ pitāmahān svadhā namas tarpayāmi | oṃ  oṃ prapitāmahān svadhā namas tarpayāmi || oṃ  oṃ pitāmahīḥ svadhā namas tarpayāmi | oṃ  oṃ prapitāmahīḥ svadhā namas tarpayāmi | oṃ  oṃ mātāmahān svadhā
6_sastra/4_dharma/sutra/baudhd_u.txt	1937	english_editorial	siglum_adds_or_omits	\b(?:k|ch) (?:adds|omits)\b	4	namas tarpayāmi | oṃ k omits oṃ mātuḥ pitāmahānsvadhā namas tarpayāmi | oṃ k omits oṃ mātuḥ prapitāmahān svadhānamas tarpayāmi | oṃ k omits oṃ mātāmahīḥ svadhā namas tarpayāmi | oṃ k omits oṃ mātuḥ pitāmahīḥ svadhā namas tarpayāmi | oṃ komits oṃ mātuḥ prapitāmahīḥ svadhā namas tarpayāmi ||	namas tarpayāmi | oṃ  oṃ mātuḥ pitāmahānsvadhā namas tarpayāmi | oṃ  oṃ mātuḥ prapitāmahān svadhānamas tarpayāmi | oṃ  oṃ mātāmahīḥ svadhā namas tarpayāmi | oṃ  oṃ mātuḥ pitāmahīḥ svadhā namas tarpayāmi | oṃ komits oṃ mātuḥ prapitāmahīḥ svadhā namas tarpayāmi ||
6_sastra/4_dharma/sutra/baudhd_u.txt	1937	english_editorial	compact_komits	\bkomits\b	1	namas tarpayāmi | oṃ  oṃ mātuḥ pitāmahānsvadhā namas tarpayāmi | oṃ  oṃ mātuḥ prapitāmahān svadhānamas tarpayāmi | oṃ  oṃ mātāmahīḥ svadhā namas tarpayāmi | oṃ  oṃ mātuḥ pitāmahīḥ svadhā namas tarpayāmi | oṃ komits oṃ mātuḥ prapitāmahīḥ svadhā namas tarpayāmi ||	namas tarpayāmi | oṃ  oṃ mātuḥ pitāmahānsvadhā namas tarpayāmi | oṃ  oṃ mātuḥ prapitāmahān svadhānamas tarpayāmi | oṃ  oṃ mātāmahīḥ svadhā namas tarpayāmi | oṃ  oṃ mātuḥ pitāmahīḥ svadhā namas tarpayāmi | oṃ  oṃ mātuḥ prapitāmahīḥ svadhā namas tarpayāmi ||
6_sastra/4_dharma/sutra/baudhd_u.txt	1939	english_editorial	siglum_adds_or_omits	\b(?:k|ch) (?:adds|omits)\b	6	om ācāryān svadhā namas tarpayāmi | om k omits om ācārya | patnīḥ svadhā namas tarpayāmi | oṃ k omits oṃ gurūn svadhānamas tarpayāmi | oṃ k omits oṃ guru | patnīḥ svadhā namas tarpayāmi | oṃ k omits oṃ sakhīn svadhā namas tarpayāmi | oṃ k omits oṃ sakhi | patnīḥ svadhā namas tarpayāmi | oṃ k omits oṃ jñātīn svadhānamas tarpayāmi	om ācāryān svadhā namas tarpayāmi | om  om ācārya | patnīḥ svadhā namas tarpayāmi | oṃ  oṃ gurūn svadhānamas tarpayāmi | oṃ  oṃ guru | patnīḥ svadhā namas tarpayāmi | oṃ  oṃ sakhīn svadhā namas tarpayāmi | oṃ  oṃ sakhi | patnīḥ svadhā namas tarpayāmi | oṃ  oṃ jñātīn svadhānamas tarpayāmi
6_sastra/4_dharma/sutra/baudhd_u.txt	1941	english_editorial	siglum_adds_or_omits	\b(?:k|ch) (?:adds|omits)\b	4	oṃ k omits oṃ jñāti | patnīḥ svadhā namastarpayāmi | om k omits om amātyān svadhā namas tarpayāmi | om komits om amātya | patnīḥ svadhā namas tarpayāmi | oṃ k omits oṃ sarvān svadhā namas tarpayāmi | oṃ k omits oṃ sarvāḥ svadhā namastarpayāmi iti ||	oṃ  oṃ jñāti | patnīḥ svadhā namastarpayāmi | om  om amātyān svadhā namas tarpayāmi | om komits om amātya | patnīḥ svadhā namas tarpayāmi | oṃ  oṃ sarvān svadhā namas tarpayāmi | oṃ  oṃ sarvāḥ svadhā namastarpayāmi iti ||
6_sastra/4_dharma/sutra/baudhd_u.txt	1941	english_editorial	compact_komits	\bkomits\b	1	oṃ  oṃ jñāti | patnīḥ svadhā namastarpayāmi | om  om amātyān svadhā namas tarpayāmi | om komits om amātya | patnīḥ svadhā namas tarpayāmi | oṃ  oṃ sarvān svadhā namas tarpayāmi | oṃ  oṃ sarvāḥ svadhā namastarpayāmi iti ||	oṃ  oṃ jñāti | patnīḥ svadhā namastarpayāmi | om  om amātyān svadhā namas tarpayāmi | om  om amātya | patnīḥ svadhā namas tarpayāmi | oṃ  oṃ sarvān svadhā namas tarpayāmi | oṃ  oṃ sarvāḥ svadhā namastarpayāmi iti ||
6_sastra/4_dharma/sutra/baudhd_u.txt	1971	standalone_consonant	delete_non_whitelisted_standalone_consonant	k	1	aiṣṭika | pāśuka | saumika | dārvihomāṇām k | dārvīhomāṇām ||	aiṣṭika | pāśuka | saumika | dārvihomāṇām  | dārvīhomāṇām ||
6_sastra/4_dharma/sutra/baudhd_u.txt	2013	standalone_consonant	delete_non_whitelisted_standalone_consonant	k	1	adṛṣṭatvāt | ye catvāra iti | karma | vādaaiṣṭika | pāśuka | saumika | dārvihomāṇām k | dārvīhomāṇām ||	adṛṣṭatvāt | ye catvāra iti | karma | vādaaiṣṭika | pāśuka | saumika | dārvihomāṇām  | dārvīhomāṇām ||
6_sastra/4_dharma/sutra/baudhd_u.txt	2059	standalone_consonant	delete_non_whitelisted_standalone_consonant	k	1	sarva | bhakṣya | apūpa | kanda | mūla | phala | māṃsāni k | māṃsādīni dantair na avadyet ||	sarva | bhakṣya | apūpa | kanda | mūla | phala | māṃsāni  | māṃsādīni dantair na avadyet ||
6_sastra/4_dharma/sutra/baudhd_u.txt	2087	english_editorial	siglum_adds_or_omits	\b(?:k|ch) (?:adds|omits)\b	1	kevala | agho bhavati kevala | ādī | mogham annaṃ vindateapracetā k omits apracetā iti ||	kevala | agho bhavati kevala | ādī | mogham annaṃ vindateapracetā  apracetā iti ||
6_sastra/4_dharma/sutra/baudhd_u.txt	2147	standalone_consonant	delete_non_whitelisted_standalone_consonant	k	1	caraṇa | vato anūcānān yoni | gotra | mantra | asaṃbaddhān k | asambandhān śucīn mantravatas try | avarān ayujaḥ pūrvedyuḥ prātar evavā nimantrya sa | darbha | upakḷpteṣv āsaneṣu prāṅ | mukhān upaveśayatyudaṅ | mukhān vā ||	caraṇa | vato anūcānān yoni | gotra | mantra | asaṃbaddhān  | asambandhān śucīn mantravatas try | avarān ayujaḥ pūrvedyuḥ prātar evavā nimantrya sa | darbha | upakḷpteṣv āsaneṣu prāṅ | mukhān upaveśayatyudaṅ | mukhān vā ||
6_sastra/4_dharma/sutra/baudhd_u.txt	2323	english_editorial	siglum_adds_or_omits	\b(?:k|ch) (?:adds|omits)\b	1	devavat k omits devavat pitṛbhyo añjalim ādāya | oṃ bhūḥ svadhā | oṃ bhuvaḥ svadhā | oṃ suvaḥ svadhā | oṃbhūr bhuvaḥ suvar mahar nama iti ||	devavat  devavat pitṛbhyo añjalim ādāya | oṃ bhūḥ svadhā | oṃ bhuvaḥ svadhā | oṃ suvaḥ svadhā | oṃbhūr bhuvaḥ suvar mahar nama iti ||
6_sastra/4_dharma/sutra/baudhd_u.txt	2377	english_editorial	siglum_adds_or_omits	\b(?:k|ch) (?:adds|omits)\b	1	tatra maune yuktas traividya | vṛddhair ācāryair munibhiranyair vā āśramibhir bahu | śrutair dantair k omits dantair dantānsaṃdhāya antarmukha eva yāvad | artha | saṃbhāṣī na strībhir na yatra lopobhavati iti vijñāyate ||	tatra maune yuktas traividya | vṛddhair ācāryair munibhiranyair vā āśramibhir bahu | śrutair dantair  dantair dantānsaṃdhāya antarmukha eva yāvad | artha | saṃbhāṣī na strībhir na yatra lopobhavati iti vijñāyate ||
6_sastra/4_dharma/sutra/baudhd_u.txt	2427	english_editorial	siglum_adds_or_omits	\b(?:k|ch) (?:adds|omits)\b	1	atha k omits atha prātar udita āditye yathā | sūtram agnīnprajvālya gārhapatya ājyaṃ vilāpya utpūya sruk | sruvaṃ niṣṭapyasaṃmṛjya sruci catur | gṛhītaṃ gṛhītvā āhavanīye vāstoṣpatīyaṃjuhoti ||	atha  atha prātar udita āditye yathā | sūtram agnīnprajvālya gārhapatya ājyaṃ vilāpya utpūya sruk | sruvaṃ niṣṭapyasaṃmṛjya sruci catur | gṛhītaṃ gṛhītvā āhavanīye vāstoṣpatīyaṃjuhoti ||
6_sastra/4_dharma/sutra/baudhd_u.txt	2495	english_editorial	siglum_adds_or_omits	\b(?:k|ch) (?:adds|omits)\b	1	kāpotā iti | avārita | sthāneṣu pathiṣu vā k omits vā kṣetreṣu vā apratihata | avakāśeṣu vā yatra yatra oṣadhayo vidyante tatratatra aṅgulībhyām ekaikām oṣadhim uñchayitvā saṃdaṃśanāt kapotavad iti kāpotā ||	kāpotā iti | avārita | sthāneṣu pathiṣu vā  vā kṣetreṣu vā apratihata | avakāśeṣu vā yatra yatra oṣadhayo vidyante tatratatra aṅgulībhyām ekaikām oṣadhim uñchayitvā saṃdaṃśanāt kapotavad iti kāpotā ||
6_sastra/4_dharma/sutra/baudhd_u.txt	2539	english_editorial	siglum_adds_or_omits	\b(?:k|ch) (?:adds|omits)\b	1	iti k omits iti vaikhānasānāṃ vihitā daśa dīkṣāḥ ||	iti  iti vaikhānasānāṃ vihitā daśa dīkṣāḥ ||
6_sastra/4_dharma/sutra/baudhd_u.txt	2681	english_editorial	compact_komits	\bkomits\b	1	hutvā agnihotram ārapsyamāno daśahotrā | hutvādarśapūrṇamāsāv ārapsyamānaś caturhotrā | hutvā cāturmāsyānyārapsyamānaḥ pañcahotrā | hutvā paśubandhe ṣaḍḍhotrā | hutvā komits hutvā some saptahotrā ||	hutvā agnihotram ārapsyamāno daśahotrā | hutvādarśapūrṇamāsāv ārapsyamānaś caturhotrā | hutvā cāturmāsyānyārapsyamānaḥ pañcahotrā | hutvā paśubandhe ṣaḍḍhotrā | hutvā  hutvā some saptahotrā ||
6_sastra/4_dharma/sutra/baudhd_u.txt	2729	english_editorial	siglum_adds_or_omits	\b(?:k|ch) (?:adds|omits)\b	1	atha k omits atha prathamāyāṃ pūrva | pakṣasya ekaḥ | dvaudvitīyāyām ||	atha  atha prathamāyāṃ pūrva | pakṣasya ekaḥ | dvaudvitīyāyām ||
6_sastra/4_dharma/sutra/baudhd_u.txt	2747	english_editorial	siglum_adds_or_omits	\b(?:k|ch) (?:adds|omits)\b	1	nakṣatrāṇāṃ dyutiṃ sūryā | candramasor eva k omits eva sāyujyaṃ salokatām āpnoti ya u ca enad adhīte | ya u ca enad adhīte ||	nakṣatrāṇāṃ dyutiṃ sūryā | candramasor eva  eva sāyujyaṃ salokatām āpnoti ya u ca enad adhīte | ya u ca enad adhīte ||
6_sastra/4_dharma/sutra/baudhd_u.txt	2759	english_editorial	siglum_adds_or_omits	\b(?:k|ch) (?:adds|omits)\b	1	hutvā veda | ādim ārabheta saṃtatam adhīyīta || k omits	hutvā veda | ādim ārabheta saṃtatam adhīyīta ||
6_sastra/4_dharma/sutra/baudhd_u.txt	2761	english_editorial	siglum_adds_or_omits	\b(?:k|ch) (?:adds|omits)\b	1	na antarā vyāharen na ca antarā viramet || k omits	na antarā vyāharen na ca antarā viramet ||
6_sastra/4_dharma/sutra/baudhd_u.txt	2797	english_editorial	compact_komits	\bkomits\b	1	tatra prāyaścittaṃ kuryān na kuryād iti mīmāṃsante komits mīmāṃsante ||	tatra prāyaścittaṃ kuryān na kuryād iti mīmāṃsante  mīmāṃsante ||
6_sastra/4_dharma/sutra/gautdh_u.txt	135	standalone_consonant	delete_non_whitelisted_standalone_consonant	b	1	b | ahutāt |	 | ahutāt |
6_sastra/4_dharma/sutra/gautdh_u.txt	137	standalone_consonant	delete_non_whitelisted_standalone_consonant	c	1	c | brahmacārī |	 | brahmacārī |
6_sastra/4_dharma/sutra/gautdh_u.txt	139	standalone_consonant	delete_non_whitelisted_standalone_consonant	d	1	d | yathopapāditamūtrapurīṣo bhavati |	 | yathopapāditamūtrapurīṣo bhavati |
6_sastra/4_dharma/sutra/gautdh_u.txt	143	standalone_consonant	delete_non_whitelisted_standalone_consonant	b	1	b | anyatrāpamārjanapradhāvanāvokṣaṇebhyaḥ |	 | anyatrāpamārjanapradhāvanāvokṣaṇebhyaḥ |
6_sastra/4_dharma/sutra/gautdh_u.txt	157	standalone_consonant	delete_non_whitelisted_standalone_consonant	b	1	b | satyavacanam |	 | satyavacanam |
6_sastra/4_dharma/sutra/gautdh_u.txt	159	standalone_consonant	delete_non_whitelisted_standalone_consonant	c	1	c | apām upasparśanam |	 | apām upasparśanam |
6_sastra/4_dharma/sutra/gautdh_u.txt	201	standalone_consonant	delete_non_whitelisted_standalone_consonant	b	1	b | karma vijñāpyākhyāya |	 | karma vijñāpyākhyāya |
6_sastra/4_dharma/sutra/gautdh_u.txt	615	standalone_consonant	delete_non_whitelisted_standalone_consonant	b	1	b | pañcānāṃ yajñānām anuṣṭhānaṃdevapitṛmanuṣyabhūtabrāhmaṇām |	 | pañcānāṃ yajñānām anuṣṭhānaṃdevapitṛmanuṣyabhūtabrāhmaṇām |
6_sastra/4_dharma/sutra/gautdh_u.txt	881	standalone_consonant	delete_non_whitelisted_standalone_consonant	b	1	b | samāvṛtter vā |	 | samāvṛtter vā |
6_sastra/4_dharma/sutra/gautdh_u.txt	981	standalone_consonant	delete_non_whitelisted_standalone_consonant	b	1	b | janma pratipadyante |	 | janma pratipadyante |
6_sastra/4_dharma/sutra/gautdh_u.txt	1281	standalone_consonant	delete_non_whitelisted_standalone_consonant	b	1	b | yasya ca saḥ |	 | yasya ca saḥ |
6_sastra/4_dharma/sutra/gautdh_u.txt	1291	standalone_consonant	delete_non_whitelisted_standalone_consonant	b	1	b | guṇavantam |	 | guṇavantam |
6_sastra/4_dharma/sutra/gautdh_u.txt	1617	standalone_consonant	delete_non_whitelisted_standalone_consonant	b	1	b | gāṃ vā |	 | gāṃ vā |
6_sastra/4_dharma/smrti/brhasppu.txt	1963	standalone_consonant	delete_non_whitelisted_standalone_consonant	p	1	p
6_sastra/4_dharma/smrti/brhasppu.txt	2913	standalone_consonant	delete_non_whitelisted_standalone_consonant	p	1	p
6_sastra/4_dharma/smrti/brhasppu.txt	2919	standalone_consonant	delete_non_whitelisted_standalone_consonant	p	1	p
6_sastra/4_dharma/smrti/brhasppu.txt	2993	standalone_consonant	delete_non_whitelisted_standalone_consonant	p	1	p
6_sastra/4_dharma/smrti/brhasppu.txt	3057	standalone_consonant	delete_non_whitelisted_standalone_consonant	p	1	p
6_sastra/5_artha/kautil_u.txt	1001	standalone_consonant	delete_non_whitelisted_standalone_consonant	ś	1	sarvam ātyayikaṃ kāryaṃ śṛṇuyān na atipātayet ś	sarvam ātyayikaṃ kāryaṃ śṛṇuyān na atipātayet
6_sastra/5_artha/kautil_u.txt	1003	standalone_consonant	delete_non_whitelisted_standalone_consonant	ś	1	kṛcchra | sādhyam atikrāntam asādhyaṃ vā api jāyate || ś	kṛcchra | sādhyam atikrāntam asādhyaṃ vā api jāyate ||
6_sastra/5_artha/kautil_u.txt	1005	standalone_consonant	delete_non_whitelisted_standalone_consonant	ś	1	agny | agāra | gataḥ kāryaṃ paśyed vaidya | tapasvinām ś	agny | agāra | gataḥ kāryaṃ paśyed vaidya | tapasvinām
6_sastra/5_artha/kautil_u.txt	1007	standalone_consonant	delete_non_whitelisted_standalone_consonant	ś	1	purohita | ācārya | sakhaḥ pratyutthāya abhivādya ca || ś	purohita | ācārya | sakhaḥ pratyutthāya abhivādya ca ||
6_sastra/5_artha/kautil_u.txt	1009	standalone_consonant	delete_non_whitelisted_standalone_consonant	ś	1	tapasvināṃ tu kāryāṇi traividyaiḥ saha kārayet ś	tapasvināṃ tu kāryāṇi traividyaiḥ saha kārayet
6_sastra/5_artha/kautil_u.txt	1011	standalone_consonant	delete_non_whitelisted_standalone_consonant	ś	1	māyā | yogavidāṃ caiva na svayaṃ kopa | kāraṇāt || ś	māyā | yogavidāṃ caiva na svayaṃ kopa | kāraṇāt ||
6_sastra/5_artha/kautil_u.txt	1013	standalone_consonant	delete_non_whitelisted_standalone_consonant	ś	1	rājño hi vratam utthānaṃ yajñaḥ kārya | anuśāsanam ś	rājño hi vratam utthānaṃ yajñaḥ kārya | anuśāsanam
6_sastra/5_artha/kautil_u.txt	1015	standalone_consonant	delete_non_whitelisted_standalone_consonant	ś	1	dakṣiṇā vṛtti | sāmyaṃ tu dīkṣā tasya abhiṣecanam || ś	dakṣiṇā vṛtti | sāmyaṃ tu dīkṣā tasya abhiṣecanam ||
6_sastra/5_artha/kautil_u.txt	1017	standalone_consonant	delete_non_whitelisted_standalone_consonant	ś	1	prajā | sukhe sukhaṃ rājñaḥ prajānāṃ ca hite hitam ś	prajā | sukhe sukhaṃ rājñaḥ prajānāṃ ca hite hitam
6_sastra/5_artha/kautil_u.txt	1019	standalone_consonant	delete_non_whitelisted_standalone_consonant	ś	1	na ātma | priyaṃ hitaṃ rājñaḥ prajānāṃ tu priyaṃ hitam || ś	na ātma | priyaṃ hitaṃ rājñaḥ prajānāṃ tu priyaṃ hitam ||
6_sastra/5_artha/kautil_u.txt	1023	standalone_consonant	delete_non_whitelisted_standalone_consonant	ś	1	arthasya mūlam utthānam anarthasya viparyayaḥ || ś	arthasya mūlam utthānam anarthasya viparyayaḥ ||
6_sastra/5_artha/kautil_u.txt	1025	standalone_consonant	delete_non_whitelisted_standalone_consonant	ś	1	anutthāne dhruvo nāśaḥ prāptasya anāgatasya ca ś	anutthāne dhruvo nāśaḥ prāptasya anāgatasya ca
6_sastra/5_artha/kautil_u.txt	1027	standalone_consonant	delete_non_whitelisted_standalone_consonant	ś	1	prāpyate phalam utthānāl labhate ca arthasampadam || ś	prāpyate phalam utthānāl labhate ca arthasampadam ||
6_sastra/5_artha/kautil_u.txt	1071	standalone_consonant	delete_non_whitelisted_standalone_consonant	ś	1	sva | bhūmau ca vaset sarvaḥ para | bhūmau na saṃcaret ś	sva | bhūmau ca vaset sarvaḥ para | bhūmau na saṃcaret
6_sastra/5_artha/kautil_u.txt	1073	standalone_consonant	delete_non_whitelisted_standalone_consonant	ś	1	na ca bāhyena saṃsargaṃ kaścid ābhyantaro vrajet || ś	na ca bāhyena saṃsargaṃ kaścid ābhyantaro vrajet ||
6_sastra/5_artha/kautil_u.txt	1075	standalone_consonant	delete_non_whitelisted_standalone_consonant	ś	1	sarvaṃ ca avekṣitaṃ dravyaṃ nibaddha | āgama | nirgamam ś	sarvaṃ ca avekṣitaṃ dravyaṃ nibaddha | āgama | nirgamam
6_sastra/5_artha/kautil_u.txt	1077	standalone_consonant	delete_non_whitelisted_standalone_consonant	ś	1	nirgacched abhigacched vā mudrā | saṃkrānta | bhūmikam || ś e	nirgacched abhigacched vā mudrā | saṃkrānta | bhūmikam ||  e
6_sastra/5_artha/kautil_u.txt	1149	standalone_consonant	delete_non_whitelisted_standalone_consonant	ś	1	yathā ca yoga | puruṣair anyān rājā adhitiṣṭhati ś	yathā ca yoga | puruṣair anyān rājā adhitiṣṭhati
6_sastra/5_artha/kautil_u.txt	1151	standalone_consonant	delete_non_whitelisted_standalone_consonant	ś	1	tathā ayam anya | ābādhebhyo rakṣed ātmānam ātmavān || ś e	tathā ayam anya | ābādhebhyo rakṣed ātmānam ātmavān ||  e
6_sastra/5_artha/kautil_u.txt	1225	standalone_consonant	delete_non_whitelisted_standalone_consonant	ś	1	para | cakra | aṭavī | grastaṃ vyādhi | durbhikṣa | pīḍitam ś	para | cakra | aṭavī | grastaṃ vyādhi | durbhikṣa | pīḍitam
6_sastra/5_artha/kautil_u.txt	1227	standalone_consonant	delete_non_whitelisted_standalone_consonant	ś	1	deśaṃ parihared rājā vyaya | krīḍāś ca vārayet || ś	deśaṃ parihared rājā vyaya | krīḍāś ca vārayet ||
6_sastra/5_artha/kautil_u.txt	1229	standalone_consonant	delete_non_whitelisted_standalone_consonant	ś	1	daṇḍa | viṣṭi | kara | ābādhai rakṣed upahatāṃ kṛṣim ś	daṇḍa | viṣṭi | kara | ābādhai rakṣed upahatāṃ kṛṣim
6_sastra/5_artha/kautil_u.txt	1231	standalone_consonant	delete_non_whitelisted_standalone_consonant	ś	1	stena | vyāla | viṣa | grāhair vyādhibhiś ca paśu | vrajān || ś	stena | vyāla | viṣa | grāhair vyādhibhiś ca paśu | vrajān ||
6_sastra/5_artha/kautil_u.txt	1233	standalone_consonant	delete_non_whitelisted_standalone_consonant	ś	1	vallabhaiḥ kārmikaiḥ stenair anta | pālaiś ca pīḍitam ś	vallabhaiḥ kārmikaiḥ stenair anta | pālaiś ca pīḍitam
6_sastra/5_artha/kautil_u.txt	1235	standalone_consonant	delete_non_whitelisted_standalone_consonant	ś	1	śodhayet paśu | saṃghaiś ca kṣīyamāṇaṃ vaṇik | patham || ś	śodhayet paśu | saṃghaiś ca kṣīyamāṇaṃ vaṇik | patham ||
6_sastra/5_artha/kautil_u.txt	1237	standalone_consonant	delete_non_whitelisted_standalone_consonant	ś	1	evaṃ dravya | dvi | pavanaṃ setu | bandham atha ākarān ś	evaṃ dravya | dvi | pavanaṃ setu | bandham atha ākarān
6_sastra/5_artha/kautil_u.txt	1239	standalone_consonant	delete_non_whitelisted_standalone_consonant	ś	1	rakṣet pūrva | kṛtān rājā navāṃś ca abhipravartayet || ś e	rakṣet pūrva | kṛtān rājā navāṃś ca abhipravartayet ||  e
