file	line_no	issue_type	matched_form	matched_sequence	context
6_sastra/4_dharma/sutra/apastd_u.txt	230	adjacent_vowels	sadāāraṇyād	āā	sadāāraṇyād edhān āhṛtya ā | hṛ | adho nidadhyāt ni | dhā |
6_sastra/4_dharma/sutra/apastd_u.txt	236	adjacent_vowels	evaagni	aa	sāyam evaagni | pūjāity eke |
6_sastra/4_dharma/sutra/apastd_u.txt	236	adjacent_vowels	pūjāity	āi	sāyam evaagni | pūjāity eke |
6_sastra/4_dharma/sutra/apastd_u.txt	242	adjacent_vowels	naagni	aa	naagni | udaka | śeṣeṇa vṛthā | karmāṇi kurvīta | kṛ | ācāmed ā...
6_sastra/4_dharma/sutra/apastd_u.txt	248	adjacent_vowels	athaahar	aa	athaahar | ahar ācāryaṃ gopāyed | gopay dharma | artha | yuktaiḥ ...
6_sastra/4_dharma/sutra/apastd_u.txt	258	adjacent_vowels	atraevaasya	aa	sa ya evaṃ praṇihita | ātmā pra | ni | dhā brahmacāry atraevaasya sarvāṇi karmāṇi phalavanty avāptāni ava | āp bhavanti yā...
6_sastra/4_dharma/sutra/apastd_u.txt	258	adjacent_vowels	atraevaasya	ae	sa ya evaṃ praṇihita | ātmā pra | ni | dhā brahmacāry atraevaasya sarvāṇi karmāṇi phalavanty avāptāni ava | āp bhavanti...
6_sastra/4_dharma/sutra/apastd_u.txt	262	adjacent_vowels	sahaapatyād	aa	tad | atikrame vidyā | karma niḥsravati nir | sru brahma sahaapatyād etasmāt |
6_sastra/4_dharma/sutra/apastd_u.txt	272	adjacent_vowels	bhavatiity	ii	... | ah | abhivipaśyati abhi | vi | paś vā tathāeva tad bhavatiity | bhū upadiśanti upa | diś
6_sastra/4_dharma/sutra/apastd_u.txt	272	adjacent_vowels	tathāeva	āe	...aty | dhyai āha | ah | abhivipaśyati abhi | vi | paś vā tathāeva tad bhavatiity | bhū upadiśanti upa | diś
6_sastra/4_dharma/sutra/apastd_u.txt	294	adjacent_vowels	sadāevaabhivādanam	aa	sadāevaabhivādanam |
6_sastra/4_dharma/sutra/apastd_u.txt	294	adjacent_vowels	sadāevaabhivādanam	āe	sadāevaabhivādanam |
6_sastra/4_dharma/sutra/apastd_u.txt	306	adjacent_vowels	caanadhyāye	aa	manasā caanadhyāye |
6_sastra/4_dharma/sutra/apastd_u.txt	314	adjacent_vowels	caenam	ae	na caenam abhiprasārayīta abhi | pra | sṛ |
6_sastra/4_dharma/sutra/apastd_u.txt	318	adjacent_vowels	caasya	aa	na caasya sakāśe saṃviṣṭo sam | viś bhāṣet | bhāṣ |
6_sastra/4_dharma/sutra/apastd_u.txt	330	adjacent_vowels	ivaācāryam	aā	devam ivaācāryam upāsīta upa | ās | avikathayann vi | kathay avimanā v...
6_sastra/4_dharma/sutra/apastd_u.txt	356	adjacent_vowels	caasya	aa	na caasya sakāśe | anvak | sthāninam | upasaṃgṛhṇīyāt upa | sam | ...
6_sastra/4_dharma/sutra/apastd_u.txt	360	adjacent_vowels	caenaṃ	ae	na caenaṃ praty uttiṣṭhed ut | sthā anūttiṣṭhed anu | ut | sthā | ...
6_sastra/4_dharma/sutra/apastd_u.txt	370	adjacent_vowels	caasya	aa	bhuktvā | bhuj caasya sakāśe na | anūtthāya anu | ut | sthā | ucchiṣṭaṃ prayac...
6_sastra/4_dharma/sutra/apastd_u.txt	392	adjacent_vowels	naakāraṇād	aa	naakāraṇād upaspṛśet upa | spṛś |
6_sastra/4_dharma/sutra/apastd_u.txt	396	adjacent_vowels	asyaācāryā	aā	yāṃ vidyāṃ kurute | kṛ gurau te | apy asyaācāryā ye tasyāṃ guror vaṃśyāḥ |
6_sastra/4_dharma/sutra/apastd_u.txt	410	adjacent_vowels	arthasyaāharaṇaṃ	aā	sarvadā śūdrata ugrato vāācārya | arthasyaāharaṇaṃ dhārmyam | ity eke
6_sastra/4_dharma/sutra/apastd_u.txt	410	adjacent_vowels	vāācārya	āā	sarvadā śūdrata ugrato vāācārya | arthasyaāharaṇaṃ dhārmyam | ity eke
6_sastra/4_dharma/sutra/apastd_u.txt	420	adjacent_vowels	caanāgamād	aa	śāstuś caanāgamād vṛttir anyatra |
6_sastra/4_dharma/sutra/apastd_u.txt	422	adjacent_vowels	caācāryavad	aā	anyatraupasaṃgrahaṇād ucchiṣṭa | aśanāc caācāryavad ācārya | dāre vṛttiḥ |
6_sastra/4_dharma/sutra/apastd_u.txt	436	adjacent_vowels	caasyaetāni	aa	udācāreṣu caasyaetāni na kuryāt | kṛ kārayed vā |
6_sastra/4_dharma/sutra/apastd_u.txt	436	adjacent_vowels	caasyaetāni	ae	udācāreṣu caasyaetāni na kuryāt | kṛ kārayed vā |
6_sastra/4_dharma/sutra/apastd_u.txt	440	adjacent_vowels	avalekhanāniiti	ii	yathā danta | prakṣālana | utsādana | avalekhanāniiti |
6_sastra/4_dharma/sutra/apastd_u.txt	442	adjacent_vowels	saṃyogenaācāryaḥ	aā	tad | dravyāṇāṃ ca na kathayed | kathay ātma | saṃyogenaācāryaḥ |
6_sastra/4_dharma/sutra/apastd_u.txt	454	adjacent_vowels	naanabhibhāṣito	aa	naanabhibhāṣito gurum abhibhāṣeta abhi | bhāṣ priyād anyat |
6_sastra/4_dharma/sutra/apastd_u.txt	456	adjacent_vowels	preṣaṇāniiti	ii	...|| vyabhihāsa | udāmantraṇa | nāmadheya | grahaṇa | preṣaṇāniiti guror varjayet | vṛj
6_sastra/4_dharma/sutra/apastd_u.txt	466	adjacent_vowels	caasya	aa	lupyate | lup pūjā caasya sakāśe |
6_sastra/4_dharma/sutra/apastd_u.txt	468	adjacent_vowels	caācārya	aā	muhūṃś caācārya | kulaṃ darśana | artho gacched | gam yathāśakty adhih...
6_sastra/4_dharma/sutra/apastd_u.txt	468	adjacent_vowels	prakṣālanāniiti	ii	...athāśakty adhihastyam ādāya ā | dā | api danta | prakṣālanāniiti
6_sastra/4_dharma/sutra/apastd_u.txt	472	adjacent_vowels	ivaenam	ae	putram ivaenam anukāṅkṣan anu | kaṅkṣ sarva | dharmeṣv anapacchādayamān...
6_sastra/4_dharma/sutra/apastd_u.txt	474	adjacent_vowels	caenam	ae	na caenam adhyayana | vighnenaātma | artheṣu | uparundhyād upa | r...
6_sastra/4_dharma/sutra/apastd_u.txt	474	adjacent_vowels	vighnenaātma	aā	na caenam adhyayana | vighnenaātma | artheṣu | uparundhyād upa | rudh anāpatsu
6_sastra/4_dharma/sutra/apastd_u.txt	480	adjacent_vowels	caenaṃ	ae	aparādheṣu caenaṃ satatam upālabheta upa | ā | labh
6_sastra/4_dharma/sutra/apastd_u.txt	498	adjacent_vowels	naanadhyāyaḥ	aa	grāmeṇa | adhyavasite adhi | ava | so kṣetreṇa vā naanadhyāyaḥ |
6_sastra/4_dharma/sutra/apastd_u.txt	506	adjacent_vowels	evaanadhyāyaḥ	aa	śūdrāyāṃ tu prekṣaṇa | pratiprekṣaṇayor evaanadhyāyaḥ |
6_sastra/4_dharma/sutra/apastd_u.txt	508	adjacent_vowels	tathāanyasyāṃ	āa	tathāanyasyāṃ striyāṃ varṇa | vyatikrāntāyāṃ vi | ati | kram maith...
6_sastra/4_dharma/sutra/apastd_u.txt	510	adjacent_vowels	brāhmaṇenaeva	ae	... brāhmaṇena saṃbhāṣya tayā saṃbhāṣeta saṃbhāṣya tu brāhmaṇenaeva saṃbhāṣya | adhīyīta adhi | i evaṃ tasyāḥ prajā | niḥśrey...
6_sastra/4_dharma/sutra/apastd_u.txt	518	adjacent_vowels	caaraṇye	aa	saṃdarśane caaraṇye |
6_sastra/4_dharma/sutra/apastd_u.txt	534	adjacent_vowels	caavarodhe	aa	gavāṃ caavarodhe |
6_sastra/4_dharma/sutra/apastd_u.txt	556	adjacent_vowels	athaapi	aa	athaapi brāhmaṇam | rikto vā eṣo | anapihito api | dhā yan muṇḍas...
6_sastra/4_dharma/sutra/apastd_u.txt	556	adjacent_vowels	tasyaetad	ae	...āhmaṇam | rikto vā eṣo | anapihito api | dhā yan muṇḍas tasyaetad apidhānaṃ yacśikhāiti |
6_sastra/4_dharma/sutra/apastd_u.txt	556	adjacent_vowels	yacśikhāiti	āi	...| anapihito api | dhā yan muṇḍas tasyaetad apidhānaṃ yacśikhāiti |
6_sastra/4_dharma/sutra/apastd_u.txt	564	adjacent_vowels	brahmacāriṇiity	ii	sa | brahmacāriṇiity eke |
6_sastra/4_dharma/sutra/apastd_u.txt	576	adjacent_vowels	yatraanyo	aa	adhīyāneṣu adhi | i vā yatraanyo vyaveyād vi | ava | i etam eva śabdam utsṛjya | adhīyīta...
6_sastra/4_dharma/sutra/apastd_u.txt	596	adjacent_vowels	caannaṃ	aa	preta | saṃkḷptaṃ sam | kḷp caannaṃ bhuktvā | bhuj sa | pradoṣam ahar anadhyāyaḥ |
6_sastra/4_dharma/sutra/apastd_u.txt	602	adjacent_vowels	caamātṛkasya	aa	kāṇḍa | upākaraṇe caamātṛkasya |
6_sastra/4_dharma/sutra/apastd_u.txt	604	adjacent_vowels	caapitṛkasya	aa	kāṇḍasamāpane caapitṛkasya |
6_sastra/4_dharma/sutra/apastd_u.txt	608	adjacent_vowels	naanadhyāyāḥ	aa	paryuṣitais pari | vas taṇḍulair āma | māṃsena ca naanadhyāyāḥ |
6_sastra/4_dharma/sutra/apastd_u.txt	610	adjacent_vowels	tathāoṣadhi	āo	tathāoṣadhi | vanaspati | mūla | phalaiḥ |
6_sastra/4_dharma/sutra/apastd_u.txt	612	adjacent_vowels	caanuvākyaṃ	aa	yat kāṇḍam upākurvīta upa | ā | kṛ yasya caanuvākyaṃ kurvīta | kṛ na tat tad ahar adhīyīta adhi | i |
6_sastra/4_dharma/sutra/apastd_u.txt	642	adjacent_vowels	caavidhinā	aa	nitya | praśnasya caavidhinā
6_sastra/4_dharma/sutra/apastd_u.txt	648	adjacent_vowels	caanadhyāye	aa	manasā caanadhyāye
6_sastra/4_dharma/sutra/apastd_u.txt	650	adjacent_vowels	caabhyagrāyāṃ	aa	vidyuti caabhyagrāyāṃ stanayitnāv aprāyatye preta | anne nīhāre ca māna...
6_sastra/4_dharma/sutra/apastd_u.txt	652	adjacent_vowels	evaeke	ae	śrāddha | bhojana evaeke
6_sastra/4_dharma/sutra/apastd_u.txt	654	adjacent_vowels	caapartau	aa	vidyut | stanayitnur vṛṣṭiś caapartau yatra saṃnipateyus try | aham anadhyāyaḥ
6_sastra/4_dharma/sutra/apastd_u.txt	656	adjacent_vowels	vyudakāity	āi	yāvad bhūmir vyudakāity eke
6_sastra/4_dharma/sutra/apastd_u.txt	658	adjacent_vowels	vāeteṣām	āe	ekena dvābhyāṃ vāeteṣām ā | kālam
6_sastra/4_dharma/sutra/apastd_u.txt	662	adjacent_vowels	caapartau	aa	abhraṃ caapartau sūryā | candramasoḥ pariveṣa indradhanuḥ pratisūrya |...
6_sastra/4_dharma/sutra/apastd_u.txt	668	adjacent_vowels	caaraṇye	aa	naktaṃ caaraṇye | anagnāv ahiraṇye vā
6_sastra/4_dharma/sutra/apastd_u.txt	670	adjacent_vowels	caapartau	aa	ananūktaṃ caapartau chandaso na | adhīyīta
6_sastra/4_dharma/sutra/apastd_u.txt	682	adjacent_vowels	adhīyītaeva	ae	... stanayati vidyotamāne | avasphūrjati vāte vā vāyaty adhīyītaeva vaṣaṭ | kārāṇām acchambaṭkārāyaiti
6_sastra/4_dharma/sutra/apastd_u.txt	682	adjacent_vowels	athaapi	aa	athaapi vājasaneyi | brāhmaṇam brahma | yajño ha vā eṣa yat svādh...
6_sastra/4_dharma/sutra/apastd_u.txt	682	adjacent_vowels	tasyaete	ae	...eyi | brāhmaṇam brahma | yajño ha vā eṣa yat svādhyāyas tasyaete vaṣaṭ | kārā yat stanayati yad vidyotate yad avasphūrjati...
6_sastra/4_dharma/sutra/apastd_u.txt	686	adjacent_vowels	juhomiiti	ii	...abhivyāhared bhūr bhuvaḥ suvaḥ satyaṃ tapaḥ śraddhāyāṃ juhomiiti vāetat teno ahaḥ svādhyāya upātto bhavati
6_sastra/4_dharma/sutra/apastd_u.txt	686	adjacent_vowels	vāekāṃ	āe	... yadi vāto vā vāyāt stanayed vā vidyoteta vā | avasphūrjed vāekāṃ vāṛcam ekaṃ vā yajur ekaṃ vā sāma | abhivyāhared bhūr bh...
6_sastra/4_dharma/sutra/apastd_u.txt	686	adjacent_vowels	vāetat	āe	...āhared bhūr bhuvaḥ suvaḥ satyaṃ tapaḥ śraddhāyāṃ juhomiiti vāetat teno ahaḥ svādhyāya upātto bhavati
6_sastra/4_dharma/sutra/apastd_u.txt	686	adjacent_vowels	vāṛcam	āṛ	...āto vā vāyāt stanayed vā vidyoteta vā | avasphūrjed vāekāṃ vāṛcam ekaṃ vā yajur ekaṃ vā sāma | abhivyāhared bhūr bhuvaḥ su...
6_sastra/4_dharma/sutra/apastd_u.txt	704	adjacent_vowels	sattrāṇiiti	ii	teṣāṃ mahā | yajñā mahā | sattrāṇiiti saṃstutiḥ |
6_sastra/4_dharma/sutra/apastd_u.txt	708	adjacent_vowels	āuda	āu	devebhyaḥ svāhā | kāra ā kāṣṭhāt | pitṛbhyaḥ svadhā | kāra āuda | pātrāt svādhyāya iti |
6_sastra/4_dharma/sutra/apastd_u.txt	718	adjacent_vowels	caanyāṃ	aa	vikathāṃ caanyāṃ kṛtvāevaṃ laukikyā vācā vyāvartate brahma |
6_sastra/4_dharma/sutra/apastd_u.txt	718	adjacent_vowels	kṛtvāevaṃ	āe	vikathāṃ caanyāṃ kṛtvāevaṃ laukikyā vācā vyāvartate brahma |
6_sastra/4_dharma/sutra/apastd_u.txt	720	adjacent_vowels	caetad	ae	yajñeṣu caetad | ādayaḥ prasavāḥ |
6_sastra/4_dharma/sutra/apastd_u.txt	724	adjacent_vowels	naasamayena	aa	naasamayena kṛcchraṃ kurvīta triḥśrāvaṇaṃ triḥsahavacanam iti p...
6_sastra/4_dharma/sutra/apastd_u.txt	744	adjacent_vowels	akurviiti	ii	etena hy ahaṃ yogena bhūyaḥ pūrvasmāt kālātśrutam akurviiti
6_sastra/4_dharma/sutra/apastd_u.txt	752	adjacent_vowels	caanyad	aa	yac caanyad evaṃ yuktam
6_sastra/4_dharma/sutra/apastd_u.txt	754	adjacent_vowels	caenaṃ	ae	adhyayana | arthena yaṃ codayen na caenaṃ pratyācakṣīta
6_sastra/4_dharma/sutra/apastd_u.txt	756	adjacent_vowels	caasmin	aa	na caasmin doṣaṃ paśyet
6_sastra/4_dharma/sutra/apastd_u.txt	778	adjacent_vowels	gatāyaagurave	aa	viṣama | gatāyaagurave na | abhivādyam
6_sastra/4_dharma/sutra/apastd_u.txt	780	adjacent_vowels	vāabhivādayīta	āa	anvāruhya vāabhivādayīta
6_sastra/4_dharma/sutra/apastd_u.txt	782	adjacent_vowels	pratyutthāyaabhivādanam	aa	sarvatra tu pratyutthāyaabhivādanam
6_sastra/4_dharma/sutra/apastd_u.txt	786	adjacent_vowels	tathāaprayatāya	āa	tathāaprayatāya |
6_sastra/4_dharma/sutra/apastd_u.txt	808	adjacent_vowels	naasaṃbhāṣya	aa	naasaṃbhāṣya śrotriyaṃ vyativrajet
6_sastra/4_dharma/sutra/apastd_u.txt	822	adjacent_vowels	caakāraṇāt	aa	taptābhiś caakāraṇāt |
6_sastra/4_dharma/sutra/apastd_u.txt	824	adjacent_vowels	udyamyaapa	aa	rikta | pāṇir vayasa udyamyaapa upaspṛśet |
6_sastra/4_dharma/sutra/apastd_u.txt	828	adjacent_vowels	naapsu	aa	naapsu sataḥ prayamaṇam vidyate |
6_sastra/4_dharma/sutra/apastd_u.txt	842	adjacent_vowels	caācamya	aā	...kṣālya vā taṃ deśam agninā saṃspṛśya punaḥ prakṣālya pādau caācamya prayato bhavati |
6_sastra/4_dharma/sutra/apastd_u.txt	844	adjacent_vowels	naaprayata	aa	agniṃ naaprayata āsīdet |
6_sastra/4_dharma/sutra/apastd_u.txt	848	adjacent_vowels	caenam	ae	na caenam upadhamet |
6_sastra/4_dharma/sutra/apastd_u.txt	852	adjacent_vowels	yatraātma	aā	prabhūta | edha | udake grāme yatraātma | adhīnaṃ prayamaṇaṃ tatra vāso dhārmyo brāhmaṇasya |
6_sastra/4_dharma/sutra/apastd_u.txt	866	adjacent_vowels	athaapa	aa	athaapa upaspṛśet |
6_sastra/4_dharma/sutra/apastd_u.txt	878	adjacent_vowels	caālambhe	aā	...ṣavathau lohitasya keśānām agner gavāṃ brāhmaṇasya striyāś caālambhe mahāpathaṃ ca gatvāamedhyaṃ ca | upaspṛśya | aprayata...
6_sastra/4_dharma/sutra/apastd_u.txt	878	adjacent_vowels	gatvāamedhyaṃ	āa	...agner gavāṃ brāhmaṇasya striyāś caālambhe mahāpathaṃ ca gatvāamedhyaṃ ca | upaspṛśya | aprayataṃ ca manuṣyaṃ nīvīṃ ca pari...
6_sastra/4_dharma/sutra/apastd_u.txt	878	adjacent_vowels	paridhāyaapa	aa	...yaṃ ca | upaspṛśya | aprayataṃ ca manuṣyaṃ nīvīṃ ca paridhāyaapa upaspṛśet
6_sastra/4_dharma/sutra/apastd_u.txt	882	adjacent_vowels	arthenaasinā	aa	hiṃsā | arthenaasinā māṃsaṃ chinnam abhojyam |
6_sastra/4_dharma/sutra/apastd_u.txt	886	adjacent_vowels	tatraanirdaśe	aa	yasya kule mriyeta na tatraanirdaśe bhoktavyam
6_sastra/4_dharma/sutra/apastd_u.txt	888	adjacent_vowels	tathāanutthitāyāṃ	āa	tathāanutthitāyāṃ sūtikāyām |
6_sastra/4_dharma/sutra/apastd_u.txt	896	adjacent_vowels	caanne	aa	yasmiṃś caanne keśaḥ syāt |
6_sastra/4_dharma/sutra/apastd_u.txt	898	adjacent_vowels	vāamedhyam	āa	anyad vāamedhyam |
6_sastra/4_dharma/sutra/apastd_u.txt	902	adjacent_vowels	vāamedhya	āa	kīṭo vāamedhya | sevī |
6_sastra/4_dharma/sutra/apastd_u.txt	910	adjacent_vowels	vāapapātreṇa	āa	śunā vāapapātreṇa vā dṛṣṭam |
6_sastra/4_dharma/sutra/apastd_u.txt	924	adjacent_vowels	yatraannaṃ	aa	kutsayitvā vā yatraannaṃ dadyuḥ |
6_sastra/4_dharma/sutra/apastd_u.txt	926	adjacent_vowels	vāamedhyaiḥ	āa	manuṣyair avaghrātam anyair vāamedhyaiḥ |
6_sastra/4_dharma/sutra/apastd_u.txt	946	adjacent_vowels	lavaṇāniiti	ii	tathā rasānām amāṃsa | madhu | lavaṇāniiti parihāpya |
6_sastra/4_dharma/sutra/apastd_u.txt	954	adjacent_vowels	caapara	aa	śuktaṃ caapara | yogam |
6_sastra/4_dharma/sutra/apastd_u.txt	958	adjacent_vowels	tathāelakaṃ	āe	tathāelakaṃ payaḥ |
6_sastra/4_dharma/sutra/apastd_u.txt	960	adjacent_vowels	kṣīrāṇiiti	ii	... | kṣīra | mṛgī | kṣīra | sandhinī | kṣīra | yamasū | kṣīrāṇiiti |
6_sastra/4_dharma/sutra/apastd_u.txt	962	adjacent_vowels	caanirdaśāyāḥ	aa	dhenoś caanirdaśāyāḥ |
6_sastra/4_dharma/sutra/apastd_u.txt	968	adjacent_vowels	caanyat	aa	yac caanyat paricakṣate |
6_sastra/4_dharma/sutra/apastd_u.txt	992	adjacent_vowels	caanye	aa	sarpa | śīrṣī mṛduraḥ kravya | ado ye caanye vikṛtā yathā manuṣya | śirasaḥ |
6_sastra/4_dharma/sutra/apastd_u.txt	996	adjacent_vowels	naanantevāsy	aa	etāny api naanantevāsy | āhṛtāniiti hārītaḥ |
6_sastra/4_dharma/sutra/apastd_u.txt	996	adjacent_vowels	āhṛtāniiti	ii	etāny api naanantevāsy | āhṛtāniiti hārītaḥ |
6_sastra/4_dharma/sutra/apastd_u.txt	1006	adjacent_vowels	naatyantam	aa	naatyantam anvavasyet |
6_sastra/4_dharma/sutra/apastd_u.txt	1014	adjacent_vowels	yatraaprāyaścittaṃ	aa	yatraaprāyaścittaṃ karma | āsevate prāyaścittavati |
6_sastra/4_dharma/sutra/apastd_u.txt	1020	adjacent_vowels	tasyaapi	aa	tasyaapi dharma | upanatasya |
6_sastra/4_dharma/sutra/apastd_u.txt	1022	adjacent_vowels	naatyantam	aa	suvarṇam datvā paśuṃ vā bhuñjīta naatyantam anvavasyed vṛttiṃ prāpya viramet |
6_sastra/4_dharma/sutra/apastd_u.txt	1032	adjacent_vowels	caādhim	aā	ye caādhim |
6_sastra/4_dharma/sutra/apastd_u.txt	1056	adjacent_vowels	caagnīn	aa	yaś caagnīn apāsyati |
6_sastra/4_dharma/sutra/apastd_u.txt	1072	adjacent_vowels	bhoktavyāeka	āe	śuddhā bhikṣā bhoktavyāeka | kuṇikau kāṇva | kutsau tathā puṣkarasādiḥ |
6_sastra/4_dharma/sutra/apastd_u.txt	1074	adjacent_vowels	double	ou	sarvatopetaṃ vārṣyāyaṇīyam double sandhi |
6_sastra/4_dharma/sutra/apastd_u.txt	1078	adjacent_vowels	puṇyasyaapy	aa	puṇyasyaapy anīpsato na bhoktavyam |
6_sastra/4_dharma/sutra/apastd_u.txt	1082	adjacent_vowels	naananiyoga	aa	naananiyoga | pūrvam iti hārītaḥ |
6_sastra/4_dharma/sutra/apastd_u.txt	1088	adjacent_vowels	athaapy	aa	athaapy udāharanti annāde bhrūṇahā mārṣṭi anenā abhiśaṃsati stena...
6_sastra/4_dharma/sutra/apastd_u.txt	1094	adjacent_vowels	yathāamre	āa	tad yathāamre phala | arthe nirmite | chāyā gandha ity anūtpadyete eva...
6_sastra/4_dharma/sutra/apastd_u.txt	1116	adjacent_vowels	caeteṣāṃ	ae	avihitaś caeteṣāṃ mitho vinimayaḥ |
6_sastra/4_dharma/sutra/apastd_u.txt	1118	adjacent_vowels	caannasya	aa	annena caannasya manuṣyāṇāṃ ca manusyai rasānāṃ ca rasair gandhānāṃ ca...
6_sastra/4_dharma/sutra/apastd_u.txt	1126	adjacent_vowels	naatyantam	aa	naatyantam anvavasyet |
6_sastra/4_dharma/sutra/apastd_u.txt	1132	adjacent_vowels	tathāapapātraiḥ	āa	tathāapapātraiḥ |
6_sastra/4_dharma/sutra/apastd_u.txt	1136	adjacent_vowels	sahaapatye	aa	...ujjhaṃ garbha | śātanam mātuḥ pitur iti yoni | saṃbandhe sahaapatye strī | gamanaṃ surā | pānam asaṃyoga | saṃyogaḥ |
6_sastra/4_dharma/sutra/apastd_u.txt	1138	adjacent_vowels	gatvāanyāṃś	āa	gurvī | sakhiṃ guru | sakhiṃ ca gatvāanyāṃś ca para | talpān |
6_sastra/4_dharma/sutra/apastd_u.txt	1140	adjacent_vowels	naaguru	aa	naaguru | talpe patatiity eke |
6_sastra/4_dharma/sutra/apastd_u.txt	1140	adjacent_vowels	patatiity	ii	naaguru | talpe patatiity eke |
6_sastra/4_dharma/sutra/apastd_u.txt	1144	adjacent_vowels	athaaśuci	aa	athaaśuci | karāṇi |
6_sastra/4_dharma/sutra/apastd_u.txt	1156	adjacent_vowels	patanīyāniity	ii	etāny api patanīyāniity eke |
6_sastra/4_dharma/sutra/apastd_u.txt	1166	adjacent_vowels	tatraātma	aā	tatraātma | lābhīyānślokān udāhariṣyāmaḥ |
6_sastra/4_dharma/sutra/apastd_u.txt	1172	adjacent_vowels	alabdhvāetad	āe	ātmann evaaham alabdhvāetad dhitaṃ sevasva naahitam athaanyeṣu pratīcchāmi sādhuṣṭhā...
6_sastra/4_dharma/sutra/apastd_u.txt	1172	adjacent_vowels	athaanyeṣu	aa	ātmann evaaham alabdhvāetad dhitaṃ sevasva naahitam athaanyeṣu pratīcchāmi sādhuṣṭhānam anapekṣayā mahāntaṃ tejasas |...
6_sastra/4_dharma/sutra/apastd_u.txt	1172	adjacent_vowels	evaaham	aa	ātmann evaaham alabdhvāetad dhitaṃ sevasva naahitam athaanyeṣu pratīcch...
6_sastra/4_dharma/sutra/apastd_u.txt	1172	adjacent_vowels	naahitam	aa	ātmann evaaham alabdhvāetad dhitaṃ sevasva naahitam athaanyeṣu pratīcchāmi sādhuṣṭhānam anapekṣayā mahānta...
6_sastra/4_dharma/sutra/apastd_u.txt	1175	adjacent_vowels	caasya	aa	taṃ yo | anutiṣṭhet sarvatra prādhvaṃ caasya sadā | ācaret durdarśaṃ nipuṇaṃ yukto yaḥ paśyet sa mode...
6_sastra/4_dharma/sutra/apastd_u.txt	1177	adjacent_vowels	caeva	ae	...an paśyan sarva | bhūtāni na muhyec cintayan kaviḥ ātmānaṃ caeva sarvatra yaḥ paśyet sa vai brahmā nāka | pṛṣṭhe virājati ...
6_sastra/4_dharma/sutra/apastd_u.txt	1191	adjacent_vowels	caatraadhikaḥ	aa	ṛṣabhaś caatraadhikaḥ sarvatra prāyaścitta | arthaḥ |
6_sastra/4_dharma/sutra/apastd_u.txt	1191	adjacent_vowels	caatraadhikaḥ	aa	ṛṣabhaś caatraadhikaḥ sarvatra prāyaścitta | arthaḥ |
6_sastra/4_dharma/sutra/apastd_u.txt	1193	adjacent_vowels	caeteṣām	ae	strīṣu caeteṣām evam |
6_sastra/4_dharma/sutra/apastd_u.txt	1205	adjacent_vowels	caanyam	aa	dṛṣṭvā caanyam utkrāmet |
6_sastra/4_dharma/sutra/apastd_u.txt	1223	adjacent_vowels	vāavabhṛtham	āa	āśvamedhikaṃ vāavabhṛtham avetya mucyate |
6_sastra/4_dharma/sutra/apastd_u.txt	1227	adjacent_vowels	etenaeva	ae	guruṃ hatvā śrotriyaṃ vā karma | samāptam etenaeva vidhināuttamād ucchvāsāc caret |
6_sastra/4_dharma/sutra/apastd_u.txt	1227	adjacent_vowels	vidhināuttamād	āu	guruṃ hatvā śrotriyaṃ vā karma | samāptam etenaeva vidhināuttamād ucchvāsāc caret |
6_sastra/4_dharma/sutra/apastd_u.txt	1229	adjacent_vowels	naasyaasmiṃl	aa	naasyaasmiṃl loke pratyāpattir vidyate kalmaṣaṃ tu nirhaṇyate |
6_sastra/4_dharma/sutra/apastd_u.txt	1229	adjacent_vowels	naasyaasmiṃl	aa	naasyaasmiṃl loke pratyāpattir vidyate kalmaṣaṃ tu nirhaṇyate |
6_sastra/4_dharma/sutra/apastd_u.txt	1231	adjacent_vowels	parivāsyaañjalāv	aa	gurutalpa | gāmī sa | vṛṣaṇaṃ śiśnaṃ parivāsyaañjalāv ādhāya dakṣiṇāṃ diśam anāvṛttiṃ vrajet |
6_sastra/4_dharma/sutra/apastd_u.txt	1237	adjacent_vowels	tenaenaṃ	ae	...śo | aṃse musalam ādāya | rājānaṃ gatvā karma | ācakṣīta tenaenaṃ hanyād vadhe mokṣaḥ
6_sastra/4_dharma/sutra/apastd_u.txt	1243	adjacent_vowels	vāātmānaṃ	āā	bhakta | apacayena vāātmānaṃ samāpnuyāt
6_sastra/4_dharma/sutra/apastd_u.txt	1247	adjacent_vowels	athaapy	aa	athaapy udāharanti steyaṃ kṛtvā surāṃ pītvā guru | dāraṃ ca gatvā...
6_sastra/4_dharma/sutra/apastd_u.txt	1249	adjacent_vowels	tatraenaṃ	ae	...ya prathamaṃ varṇaṃ hatvā saṃgrāmaṃ gatvā | avatiṣṭheta tatraenaṃ hanyuḥ
6_sastra/4_dharma/sutra/apastd_u.txt	1251	adjacent_vowels	hāvayitvāagniṃ	āa	api vā lomāni tvacaṃ māṃsam iti hāvayitvāagniṃ praviśet
6_sastra/4_dharma/sutra/apastd_u.txt	1255	adjacent_vowels	caakāraṇāt	aa	dhenv | anaḍuhoś caakāraṇāt |
6_sastra/4_dharma/sutra/apastd_u.txt	1259	adjacent_vowels	ākruśyaanṛtaṃ	aa	anākrośyam ākruśyaanṛtaṃ vā | uktvā trirātram akṣīra | akṣāra | alavaṇa | bhoja...
6_sastra/4_dharma/sutra/apastd_u.txt	1263	adjacent_vowels	caevam	ae	strīṇāṃ caevam |
